,lrd,lrg,type,epochs,ticker,hid_g,hid_d,RMSE,MAE,SR_w scaled,PnL_w,Close-to-Open SR_w,Open-to-Close SR_w,Corr,Pos mn,Neg mn,narrow dist,narrow means dist,RMSE val,MAE val,PnL_w val,SR_w scaled val,Corr val,Pos mn val,Neg mn val
0,1e-05,1e-05,ForGAN-FT-Matrix,500,GS,8,8,0.008470050990581512,0.005962809082120657,-0.43466360525076114,-0.9252920702976339,-0.3194544444912552,-0.31620770449424734,0.009955219804362793,0.058823529411764705,0.9411764705882353,False,False,0.006909416057169437,0.004935384728014469,1.6772805871664929,0.9306453849824725,0.0183512440479834,0.03311867525298988,0.9668813247470102
