,lrd,lrg,type,epochs,ticker,hid_g,hid_d,RMSE,MAE,SR_w scaled,PnL_w,Close-to-Open SR_w,Open-to-Close SR_w,Corr,Pos mn,Neg mn,narrow dist,narrow means dist,RMSE val,MAE val,PnL_w val,SR_w scaled val,Corr val,Pos mn val,Neg mn val
0,1e-05,1e-05,ForGAN-F-SVD,500,GS,8,8,0.008144416846334934,0.005445214454084635,0.10378324522875822,0.13830296802060568,-0.31438776625739556,0.3583873561468584,0.000717451503656334,0.2261029411764706,0.7738970588235294,False,False,0.006511713843792677,0.004353066440671682,0.9451349440200553,1.0210871753890958,0.020728184478072738,0.17755289788408463,0.8224471021159153
