,lrd,lrg,type,epochs,ticker,hid_g,hid_d,RMSE,MAE,SR_w scaled,PnL_w,Close-to-Open SR_w,Open-to-Close SR_w,Corr,Pos mn,Neg mn,narrow dist,narrow means dist,RMSE val,MAE val,PnL_w val,SR_w scaled val,Corr val,Pos mn val,Neg mn val
0,1e-05,1e-05,ForGAN-F-SVD,500,AZO,8,8,0.014298158697783947,0.010515048168599606,0.16574941533714382,1.042407678111511,-0.4788864207625573,0.48306992924706826,-5.946176039658344e-05,0.8722426470588235,0.12775735294117646,False,False,0.013834063895046711,0.009560386650264263,6.706400651299492,1.106540265238009,0.04035287725790255,0.8997240110395585,0.10027598896044158
