,lrd,lrg,type,epochs,ticker,hid_g,hid_d,RMSE,MAE,SR_w scaled,PnL_w,Close-to-Open SR_w,Open-to-Close SR_w,Corr,Pos mn,Neg mn,narrow dist,narrow means dist,RMSE val,MAE val,PnL_w val,SR_w scaled val,Corr val,Pos mn val,Neg mn val
0,1e-05,1e-05,ForGAN-LSTM,100,GS,8,8,0.00850578211247921,0.006051655393093824,-0.4459637540967594,-0.690465021166293,-0.07802964595424756,-0.4354455025425522,0.026778611709807883,0.0,1.0,False,False,0.00691086333245039,0.0049703530967235565,0.7670998590866286,0.5749991735153777,0.011813765826488725,0.0,1.0
