,lrd,lrg,type,epochs,ticker,hid_g,hid_d,RMSE,MAE,SR_w scaled,PnL_w,Close-to-Open SR_w,Open-to-Close SR_w,Corr,Pos mn,Neg mn,narrow dist,narrow means dist,RMSE val,MAE val,PnL_w val,SR_w scaled val,Corr val,Pos mn val,Neg mn val
0,1e-05,1e-05,ForGAN-SegRNN,500,EL,8,8,0.014653042890131474,0.010135648772120476,0.942274288231924,6.672629200524705,0.90803105351918,0.5515731490478161,0.024664481732206592,0.6626838235294118,0.33731617647058826,False,False,0.01275383960455656,0.008783082477748394,-2.5039160815281982,-0.5145450621352214,-0.023074743241911708,0.43974241030358785,0.5602575896964122
