,lrd,lrg,type,epochs,ticker,hid_g,hid_d,RMSE,MAE,SR_w scaled,PnL_w,Close-to-Open SR_w,Open-to-Close SR_w,Corr,Pos mn,Neg mn,narrow dist,narrow means dist,RMSE val,MAE val,PnL_w val,SR_w scaled val,Corr val,Pos mn val,Neg mn val
0,1e-05,1e-05,ForGAN-Conv-SVD,500,GS,8,8,0.008002311922609806,0.005302433390170336,0.13929595943548856,0.14915087823892997,0.031899755264802425,0.13958857646216505,-0.02959871417943892,0.9944852941176471,0.0055147058823529415,False,False,0.006518338341265917,0.004410586319863796,-0.7567400511072925,-0.9898469511687593,-0.00396401632603879,0.9981600735970562,0.0018399264029438822
