,lrd,lrg,type,epochs,ticker,hid_g,hid_d,RMSE,MAE,SR_w scaled,PnL_w,Close-to-Open SR_w,Open-to-Close SR_w,Corr,Pos mn,Neg mn,narrow dist,narrow means dist,RMSE val,MAE val,PnL_w val,SR_w scaled val,Corr val,Pos mn val,Neg mn val
0,1e-05,1e-05,ForGAN-LSTM,500,AZO,8,8,0.012003502808511257,0.008005324751138687,-0.5504223364956422,-1.097878551494111,-0.11679316149960604,-0.5375911344470818,-0.034832009270926875,0.017463235294117647,0.9825367647058824,False,False,0.01194921974092722,0.007356108631938696,-1.9391230770951038,-0.94000550335808,-0.04258591755734044,0.01655933762649494,0.983440662373505
