date,FinGAN_AMZN_excess_returns_real,FinGAN_AMZN_excess_returns_pred,FinLS4_AMZN_excess_returns_real,FinLS4_AMZN_excess_returns_pred,type
2000-02-14,-0.0224301977747145,-0.0224301977747145,-0.0224301977747145,-0.0224301977747145,train
2000-02-15,-0.0146765533820829,-0.0146765533820829,-0.0146765533820829,-0.0146765533820829,train
2000-02-15,0.0039433032358655,0.0039433032358655,0.0039433032358655,0.0039433032358655,train
2000-02-16,-0.0075787450614051,-0.0075787450614051,-0.0075787450614051,-0.0075787450614051,train
2000-02-16,0.0041840035440912,0.0041840035440912,0.0041840035440912,0.0041840035440912,train
2000-02-17,0.0007746641147958,0.0007746641147958,0.0007746641147958,0.0007746641147958,train
2000-02-17,0.004191359529148,0.004191359529148,0.004191359529148,0.004191359529148,train
2000-02-18,-0.0026284976639683,-0.0026284976639683,-0.0026284976639683,-0.0026284976639683,train
2000-02-18,-0.046055693859893,-0.046055693859893,-0.046055693859893,-0.046055693859893,train
2000-02-22,-0.0107647581676866,-0.0107647581676866,-0.0107647581676866,-0.0107647581676866,train
2000-02-22,-0.0102421488017689,-0.0102421488017689,-0.0102421488017689,-0.0102421488017689,train
2000-02-23,0.0105130278773035,0.0105130278773035,0.0105130278773035,0.0105130278773035,train
2000-02-23,0.0953109655813599,0.0953109655813599,0.0953109655813599,0.0953109655813599,train
2000-02-24,0.0099365608741046,0.0099365608741046,0.0099365608741046,0.0099365608741046,train
2000-02-24,-0.0063265738539395,-0.0063265738539395,-0.0063265738539395,-0.0063265738539395,train
2000-02-25,-0.0147196769924664,-0.0147196769924664,-0.0147196769924664,-0.0147196769924664,train
2000-02-25,0.0208467400462248,0.0208467400462248,0.0208467400462248,0.0208467400462248,train
2000-02-28,-0.0543676990321742,-0.0543676990321742,-0.0543676990321742,-0.0543676990321742,train
2000-02-28,-0.0310910168033666,-0.0310910168033666,-0.0310910168033666,-0.0310910168033666,train
2000-02-29,-0.0073230176154255,-0.0073230176154255,-0.0073230176154255,-0.0073230176154255,train
2000-02-29,0.0328584963930134,0.0328584963930134,0.0328584963930134,0.0328584963930134,train
2000-03-01,-0.0189238124186363,-0.0189238124186363,-0.0189238124186363,-0.0189238124186363,train
2000-03-01,-0.013986164263686,-0.013986164263686,-0.013986164263686,-0.013986164263686,train
2000-03-02,-0.0247407363275582,-0.0247407363275582,-0.0247407363275582,-0.0247407363275582,train
2000-03-02,-0.0256206864519477,-0.0256206864519477,-0.0256206864519477,-0.0256206864519477,train
2000-03-03,-0.004356875256912,-0.004356875256912,-0.004356875256912,-0.004356875256912,train
2000-03-03,-0.0149581518042793,-0.0149581518042793,-0.0149581518042793,-0.0149581518042793,train
2000-03-06,0.015708590235318,0.015708590235318,0.015708590235318,0.015708590235318,train
2000-03-06,0.0309073393126999,0.0309073393126999,0.0309073393126999,0.0309073393126999,train
2000-03-07,0.0182806968651894,0.0182806968651894,0.0182806968651894,0.0182806968651894,train
2000-03-07,0.0031300574669319,0.0031300574669319,0.0031300574669319,0.0031300574669319,train
2000-03-08,0.013413624270282,0.013413624270282,0.013413624270282,0.013413624270282,train
2000-03-08,-0.0234837404207488,-0.0234837404207488,-0.0234837404207488,-0.0234837404207488,train
2000-03-09,0.0021649366433535,0.0021649366433535,0.0021649366433535,0.0021649366433535,train
2000-03-09,0.0562632165495093,0.0562632165495093,0.0562632165495093,0.0562632165495093,train
2000-03-10,-0.0142888622812273,-0.0142888622812273,-0.0142888622812273,-0.0142888622812273,train
2000-03-10,-0.0005980450852907,-0.0005980450852907,-0.0005980450852907,-0.0005980450852907,train
2000-03-13,-0.0140893650253006,-0.0140893650253006,-0.0140893650253006,-0.0140893650253006,train
2000-03-13,-0.0013841599096249,-0.0013841599096249,-0.0013841599096249,-0.0013841599096249,train
2000-03-14,0.0095270678683503,0.0095270678683503,0.0095270678683503,0.0095270678683503,train
2000-03-14,-0.0066445427186687,-0.0066445427186687,-0.0066445427186687,-0.0066445427186687,train
2000-03-15,-0.0134230203321406,-0.0134230203321406,-0.0134230203321406,-0.0134230203321406,train
2000-03-15,-0.0742610695363024,-0.0742610695363024,-0.0742610695363024,-0.0742610695363024,train
2000-03-16,-0.0437995564356474,-0.0437995564356474,-0.0437995564356474,-0.0437995564356474,train
2000-03-16,0.0101109078058438,0.0101109078058438,0.0101109078058438,0.0101109078058438,train
2000-03-17,-0.0017286179281255,-0.0017286179281255,-0.0017286179281255,-0.0017286179281255,train
2000-03-17,-0.0196558989771793,-0.0196558989771793,-0.0196558989771793,-0.0196558989771793,train
2000-03-20,-0.0210110420623808,-0.0210110420623808,-0.0210110420623808,-0.0210110420623808,train
2000-03-20,0.0207631125151268,0.0207631125151268,0.0207631125151268,0.0207631125151268,train
2000-03-21,0.0167346501861702,0.0167346501861702,0.0167346501861702,0.0167346501861702,train
2000-03-21,0.0922189049501631,0.0922189049501631,0.0922189049501631,0.0922189049501631,train
2000-03-22,-0.0120739361044635,-0.0120739361044635,-0.0120739361044635,-0.0120739361044635,train
2000-03-22,-0.0070934599320009,-0.0070934599320009,-0.0070934599320009,-0.0070934599320009,train
2000-03-23,-0.0024247167568738,-0.0024247167568738,-0.0024247167568738,-0.0024247167568738,train
2000-03-23,-0.0437104740242779,-0.0437104740242779,-0.0437104740242779,-0.0437104740242779,train
2000-03-24,0.0893165386058709,0.0893165386058709,0.0893165386058709,0.0893165386058709,train
2000-03-24,-0.0213598938070818,-0.0213598938070818,-0.0213598938070818,-0.0213598938070818,train
2000-03-27,-0.0060371032863417,-0.0060371032863417,-0.0060371032863417,-0.0060371032863417,train
2000-03-27,0.0147967773070831,0.0147967773070831,0.0147967773070831,0.0147967773070831,train
2000-03-28,-0.0047691892832459,-0.0047691892832459,-0.0047691892832459,-0.0047691892832459,train
2000-03-28,-0.0404311873272813,-0.0404311873272813,-0.0404311873272813,-0.0404311873272813,train
2000-03-29,-0.0177245973449509,-0.0177245973449509,-0.0177245973449509,-0.0177245973449509,train
2000-03-29,-0.058749157676464,-0.058749157676464,-0.058749157676464,-0.058749157676464,train
2000-03-30,-0.0470809339121678,-0.0470809339121678,-0.0470809339121678,-0.0470809339121678,train
2000-03-30,0.028950511660615,0.028950511660615,0.028950511660615,0.028950511660615,train
2000-03-31,0.0122404628003942,0.0122404628003942,0.0122404628003942,0.0122404628003942,train
2000-03-31,0.0058716558889384,0.0058716558889384,0.0058716558889384,0.0058716558889384,train
2000-04-03,-0.0368562366371041,-0.0368562366371041,-0.0368562366371041,-0.0368562366371041,train
2000-04-03,-0.0452730144468807,-0.0452730144468807,-0.0452730144468807,-0.0452730144468807,train
2000-04-04,-0.0273278559724816,-0.0273278559724816,-0.0273278559724816,-0.0273278559724816,train
2000-04-04,0.0457299491305349,0.0457299491305349,0.0457299491305349,0.0457299491305349,train
2000-04-05,-0.0295488990459165,-0.0295488990459165,-0.0295488990459165,-0.0295488990459165,train
2000-04-05,0.000223473784441,0.000223473784441,0.000223473784441,0.000223473784441,train
2000-04-06,0.0251560271556536,0.0251560271556536,0.0251560271556536,0.0251560271556536,train
2000-04-06,-0.0029559414613951,-0.0029559414613951,-0.0029559414613951,-0.0029559414613951,train
2000-04-07,0.0073219994113187,0.0073219994113187,0.0073219994113187,0.0073219994113187,train
2000-04-07,0.0429493722127789,0.0429493722127789,0.0429493722127789,0.0429493722127789,train
2000-04-10,-0.0118712505982576,-0.0118712505982576,-0.0118712505982576,-0.0118712505982576,train
2000-04-10,-0.0751845759314921,-0.0751845759314921,-0.0751845759314921,-0.0751845759314921,train
2000-04-11,-0.0037143316839822,-0.0037143316839822,-0.0037143316839822,-0.0037143316839822,train
2000-04-11,-0.0033564037024647,-0.0033564037024647,-0.0033564037024647,-0.0033564037024647,train
2000-04-12,0.0017935296207678,0.0017935296207678,0.0017935296207678,0.0017935296207678,train
2000-04-12,-0.1168220800021067,-0.1168220800021067,-0.1168220800021067,-0.1168220800021067,train
2000-04-13,0.0277738807864167,0.0277738807864167,0.0277738807864167,0.0277738807864167,train
2000-04-13,-0.1326791390573692,-0.1326791390573692,-0.1326791390573692,-0.1326791390573692,train
2000-04-14,0.0318966435148743,0.0318966435148743,0.0318966435148743,0.0318966435148743,train
2000-04-14,0.0268304990788843,0.0268304990788843,0.0268304990788843,0.0268304990788843,train
2000-04-17,-0.0485857797710026,-0.0485857797710026,-0.0485857797710026,-0.0485857797710026,train
2000-04-17,0.0514623519566743,0.0514623519566743,0.0514623519566743,0.0514623519566743,train
2000-04-18,0.0174710573655395,0.0174710573655395,0.0174710573655395,0.0174710573655395,train
2000-04-18,0.1162881099044096,0.1162881099044096,0.1162881099044096,0.1162881099044096,train
2000-04-19,0.014474017819404,0.014474017819404,0.014474017819404,0.014474017819404,train
2000-04-19,-0.0497703163965427,-0.0497703163965427,-0.0497703163965427,-0.0497703163965427,train
2000-04-20,-8.626420193214024e-05,-8.626420193214024e-05,-8.626420193214024e-05,-8.626420193214024e-05,train
2000-04-20,-0.0329143990385797,-0.0329143990385797,-0.0329143990385797,-0.0329143990385797,train
2000-04-24,-0.0589851550210158,-0.0589851550210158,-0.0589851550210158,-0.0589851550210158,train
2000-04-24,-0.0018166648759078,-0.0018166648759078,-0.0018166648759078,-0.0018166648759078,train
2000-04-25,0.0330363412934322,0.0330363412934322,0.0330363412934322,0.0330363412934322,train
2000-04-25,0.000490163211595,0.000490163211595,0.000490163211595,0.000490163211595,train
2000-04-26,0.020715513719319,0.020715513719319,0.020715513719319,0.020715513719319,train
2000-04-26,0.0003841976506306,0.0003841976506306,0.0003841976506306,0.0003841976506306,train
2000-04-27,-0.0572795953317997,-0.0572795953317997,-0.0572795953317997,-0.0572795953317997,train
2000-04-27,0.0665598481811937,0.0665598481811937,0.0665598481811937,0.0665598481811937,train
2000-04-28,0.0285201105543697,0.0285201105543697,0.0285201105543697,0.0285201105543697,train
2000-04-28,0.040121397772282,0.040121397772282,0.040121397772282,0.040121397772282,train
2000-05-01,0.0102626483721282,0.0102626483721282,0.0102626483721282,0.0102626483721282,train
2000-05-01,0.0422257706700721,0.0422257706700721,0.0422257706700721,0.0422257706700721,train
2000-05-02,0.0023336685193153,0.0023336685193153,0.0023336685193153,0.0023336685193153,train
2000-05-02,-0.0611527741181769,-0.0611527741181769,-0.0611527741181769,-0.0611527741181769,train
2000-05-03,0.0250647632384712,0.0250647632384712,0.0250647632384712,0.0250647632384712,train
2000-05-03,-0.0127726716403844,-0.0127726716403844,-0.0127726716403844,-0.0127726716403844,train
2000-05-04,0.0067911185452436,0.0067911185452436,0.0067911185452436,0.0067911185452436,train
2000-05-04,0.026733627902872,0.026733627902872,0.026733627902872,0.026733627902872,train
2000-05-05,-0.0096811301176804,-0.0096811301176804,-0.0096811301176804,-0.0096811301176804,train
2000-05-05,0.0578094443541952,0.0578094443541952,0.0578094443541952,0.0578094443541952,train
2000-05-08,-0.0196791559028639,-0.0196791559028639,-0.0196791559028639,-0.0196791559028639,train
2000-05-08,-0.0209052999882224,-0.0209052999882224,-0.0209052999882224,-0.0209052999882224,train
2000-05-09,-0.0070328978529119,-0.0070328978529119,-0.0070328978529119,-0.0070328978529119,train
2000-05-09,0.0011240609359617,0.0011240609359617,0.0011240609359617,0.0011240609359617,train
2000-05-10,-0.0265628280654317,-0.0265628280654317,-0.0265628280654317,-0.0265628280654317,train
2000-05-10,-0.0270723877671998,-0.0270723877671998,-0.0270723877671998,-0.0270723877671998,train
2000-05-11,-0.0027335938603508,-0.0027335938603508,-0.0027335938603508,-0.0027335938603508,train
2000-05-11,0.0227415583626583,0.0227415583626583,0.0227415583626583,0.0227415583626583,train
2000-05-12,-0.0144118288530974,-0.0144118288530974,-0.0144118288530974,-0.0144118288530974,train
2000-05-12,-0.0205648224550298,-0.0205648224550298,-0.0205648224550298,-0.0205648224550298,train
2000-05-15,0.0064245013500033,0.0064245013500033,0.0064245013500033,0.0064245013500033,train
2000-05-15,0.0324363258264227,0.0324363258264227,0.0324363258264227,0.0324363258264227,train
2000-05-16,0.0026192691730686,0.0026192691730686,0.0026192691730686,0.0026192691730686,train
2000-05-16,0.0419380997309839,0.0419380997309839,0.0419380997309839,0.0419380997309839,train
2000-05-17,-0.0126737289429164,-0.0126737289429164,-0.0126737289429164,-0.0126737289429164,train
2000-05-17,0.0689438146054877,0.0689438146054877,0.0689438146054877,0.0689438146054877,train
2000-05-18,-0.0102987522005746,-0.0102987522005746,-0.0102987522005746,-0.0102987522005746,train
2000-05-18,-0.1061196492061418,-0.1061196492061418,-0.1061196492061418,-0.1061196492061418,train
2000-05-19,0.0060361906491595,0.0060361906491595,0.0060361906491595,0.0060361906491595,train
2000-05-19,-0.0312113976652916,-0.0312113976652916,-0.0312113976652916,-0.0312113976652916,train
2000-05-22,0.0154643829681392,0.0154643829681392,0.0154643829681392,0.0154643829681392,train
2000-05-22,-0.0147133364343399,-0.0147133364343399,-0.0147133364343399,-0.0147133364343399,train
2000-05-23,-0.0257356105650496,-0.0257356105650496,-0.0257356105650496,-0.0257356105650496,train
2000-05-23,-0.075105123387157,-0.075105123387157,-0.075105123387157,-0.075105123387157,train
2000-05-24,0.0037321738312873,0.0037321738312873,0.0037321738312873,0.0037321738312873,train
2000-05-24,0.053929215226961,0.053929215226961,0.053929215226961,0.053929215226961,train
2000-05-25,0.0156668065786906,0.0156668065786906,0.0156668065786906,0.0156668065786906,train
2000-05-25,-0.0715360539533657,-0.0715360539533657,-0.0715360539533657,-0.0715360539533657,train
2000-05-26,0.0180966943567859,0.0180966943567859,0.0180966943567859,0.0180966943567859,train
2000-05-26,0.0248205542909275,0.0248205542909275,0.0248205542909275,0.0248205542909275,train
2000-05-30,0.0161338643349782,0.0161338643349782,0.0161338643349782,0.0161338643349782,train
2000-05-30,0.0831388871449891,0.0831388871449891,0.0831388871449891,0.0831388871449891,train
2000-05-31,-0.0201024219703366,-0.0201024219703366,-0.0201024219703366,-0.0201024219703366,train
2000-05-31,-0.0719563520413903,-0.0719563520413903,-0.0719563520413903,-0.0719563520413903,train
2000-06-01,0.015618619412871,0.015618619412871,0.015618619412871,0.015618619412871,train
2000-06-01,0.0149923665499708,0.0149923665499708,0.0149923665499708,0.0149923665499708,train
2000-06-02,0.0256465266769521,0.0256465266769521,0.0256465266769521,0.0256465266769521,train
2000-06-02,0.0897833013758013,0.0897833013758013,0.0897833013758013,0.0897833013758013,train
2000-06-05,-0.0391859813998891,-0.0391859813998891,-0.0391859813998891,-0.0391859813998891,train
2000-06-05,-0.0153153419116101,-0.0153153419116101,-0.0153153419116101,-0.0153153419116101,train
2000-06-06,-0.0002177192363541,-0.0002177192363541,-0.0002177192363541,-0.0002177192363541,train
2000-06-06,-0.0423376969390427,-0.0423376969390427,-0.0423376969390427,-0.0423376969390427,train
2000-06-07,0.0285230032698667,0.0285230032698667,0.0285230032698667,0.0285230032698667,train
2000-06-07,-0.0041017651930634,-0.0041017651930634,-0.0041017651930634,-0.0041017651930634,train
2000-06-08,0.0132154355585736,0.0132154355585736,0.0132154355585736,0.0132154355585736,train
2000-06-08,-0.0021287758435588,-0.0021287758435588,-0.0021287758435588,-0.0021287758435588,train
2000-06-09,-0.0011296292814159,-0.0011296292814159,-0.0011296292814159,-0.0011296292814159,train
2000-06-09,0.0236260152410432,0.0236260152410432,0.0236260152410432,0.0236260152410432,train
2000-06-12,0.0228238135652567,0.0228238135652567,0.0228238135652567,0.0228238135652567,train
2000-06-12,-0.072135604272867,-0.072135604272867,-0.072135604272867,-0.072135604272867,train
2000-06-13,-0.0027356301906585,-0.0027356301906585,-0.0027356301906585,-0.0027356301906585,train
2000-06-13,-0.0050193398493275,-0.0050193398493275,-0.0050193398493275,-0.0050193398493275,train
2000-06-14,0.0051632705028589,0.0051632705028589,0.0051632705028589,0.0051632705028589,train
2000-06-14,-0.0624540674833916,-0.0624540674833916,-0.0624540674833916,-0.0624540674833916,train
2000-06-15,0.006105543712266,0.006105543712266,0.006105543712266,0.006105543712266,train
2000-06-15,-0.0064171717786618,-0.0064171717786618,-0.0064171717786618,-0.0064171717786618,train
2000-06-16,0.0260252091986863,0.0260252091986863,0.0260252091986863,0.0260252091986863,train
2000-06-16,-0.0195823103075053,-0.0195823103075053,-0.0195823103075053,-0.0195823103075053,train
2000-06-19,-0.0012084593615683,-0.0012084593615683,-0.0012084593615683,-0.0012084593615683,train
2000-06-19,-0.0126400830099199,-0.0126400830099199,-0.0126400830099199,-0.0126400830099199,train
2000-06-20,0.0171917522246388,0.0171917522246388,0.0171917522246388,0.0171917522246388,train
2000-06-20,0.0226131325210414,0.0226131325210414,0.0226131325210414,0.0226131325210414,train
2000-06-21,-0.0156361654603406,-0.0156361654603406,-0.0156361654603406,-0.0156361654603406,train
2000-06-21,0.0211102371892019,0.0211102371892019,0.0211102371892019,0.0211102371892019,train
2000-06-22,0.0083334856901549,0.0083334856901549,0.0083334856901549,0.0083334856901549,train
2000-06-22,-0.0962919287415182,-0.0962919287415182,-0.0962919287415182,-0.0962919287415182,train
2000-06-23,-0.1344322839700775,-0.1344322839700775,-0.1344322839700775,-0.1344322839700775,train
2000-06-23,-0.0867983785261177,-0.0867983785261177,-0.0867983785261177,-0.0867983785261177,train
2000-06-26,0.0353600818272695,0.0353600818272695,0.0353600818272695,0.0353600818272695,train
2000-06-26,-0.0335167633329803,-0.0335167633329803,-0.0335167633329803,-0.0335167633329803,train
2000-06-27,-0.0080246537032772,-0.0080246537032772,-0.0080246537032772,-0.0080246537032772,train
2000-06-27,0.0526108907528442,0.0526108907528442,0.0526108907528442,0.0526108907528442,train
2000-06-28,0.0138557191857576,0.0138557191857576,0.0138557191857576,0.0138557191857576,train
2000-06-28,0.0267574491695492,0.0267574491695492,0.0267574491695492,0.0267574491695492,train
2000-06-29,-0.0102444917613048,-0.0102444917613048,-0.0102444917613048,-0.0102444917613048,train
2000-06-29,0.0073801072976222,0.0073801072976222,0.0073801072976222,0.0073801072976222,train
2000-06-30,-0.0095265500530173,-0.0095265500530173,-0.0095265500530173,-0.0095265500530173,train
2000-06-30,-0.0236518486443009,-0.0236518486443009,-0.0236518486443009,-0.0236518486443009,train
2000-07-03,0.0066177517730744,0.0066177517730744,0.0066177517730744,0.0066177517730744,train
2000-07-03,-0.0012034906785544,-0.0012034906785544,-0.0012034906785544,-0.0012034906785544,train
2000-07-05,-0.0083983696988316,-0.0083983696988316,-0.0083983696988316,-0.0083983696988316,train
2000-07-05,-0.0171834734036625,-0.0171834734036625,-0.0171834734036625,-0.0171834734036625,train
2000-07-06,0.0102215540715381,0.0102215540715381,0.0102215540715381,0.0102215540715381,train
2000-07-06,-0.0293977381605297,-0.0293977381605297,-0.0293977381605297,-0.0293977381605297,train
2000-07-07,-0.0029853877138609,-0.0029853877138609,-0.0029853877138609,-0.0029853877138609,train
2000-07-07,-0.0426086328252175,-0.0426086328252175,-0.0426086328252175,-0.0426086328252175,train
2000-07-10,0.0159566636834633,0.0159566636834633,0.0159566636834633,0.0159566636834633,train
2000-07-10,-0.0603594078478757,-0.0603594078478757,-0.0603594078478757,-0.0603594078478757,train
2000-07-11,0.0024482283329668,0.0024482283329668,0.0024482283329668,0.0024482283329668,train
2000-07-11,-0.0664885706831085,-0.0664885706831085,-0.0664885706831085,-0.0664885706831085,train
2000-07-12,0.0625306066195502,0.0625306066195502,0.0625306066195502,0.0625306066195502,train
2000-07-12,-0.0084405951225764,-0.0084405951225764,-0.0084405951225764,-0.0084405951225764,train
2000-07-13,0.0192212434403991,0.0192212434403991,0.0192212434403991,0.0192212434403991,train
2000-07-13,-0.0021264036364309,-0.0021264036364309,-0.0021264036364309,-0.0021264036364309,train
2000-07-14,0.0340593836073218,0.0340593836073218,0.0340593836073218,0.0340593836073218,train
2000-07-14,0.1422178595579449,0.1422178595579449,0.1422178595579449,0.1422178595579449,train
2000-07-17,0.0121126196484071,0.0121126196484071,0.0121126196484071,0.0121126196484071,train
2000-07-17,-0.0394480013784565,-0.0394480013784565,-0.0394480013784565,-0.0394480013784565,train
2000-07-18,-0.0212702776080119,-0.0212702776080119,-0.0212702776080119,-0.0212702776080119,train
2000-07-18,0.034128824797229,0.034128824797229,0.034128824797229,0.034128824797229,train
2000-07-19,-0.0004349790107562,-0.0004349790107562,-0.0004349790107562,-0.0004349790107562,train
2000-07-19,-0.0078859074178541,-0.0078859074178541,-0.0078859074178541,-0.0078859074178541,train
2000-07-20,-0.0024034207284816,-0.0024034207284816,-0.0024034207284816,-0.0024034207284816,train
2000-07-20,-0.0086357368645513,-0.0086357368645513,-0.0086357368645513,-0.0086357368645513,train
2000-07-21,0.0030959777051281,0.0030959777051281,0.0030959777051281,0.0030959777051281,train
2000-07-21,0.0191185247918543,0.0191185247918543,0.0191185247918543,0.0191185247918543,train
2000-07-24,-0.0009553230607041,-0.0009553230607041,-0.0009553230607041,-0.0009553230607041,train
2000-07-24,-0.0425662792364621,-0.0425662792364621,-0.0425662792364621,-0.0425662792364621,train
2000-07-25,-0.0483842270543158,-0.0483842270543158,-0.0483842270543158,-0.0483842270543158,train
2000-07-25,0.0166259820636497,0.0166259820636497,0.0166259820636497,0.0166259820636497,train
2000-07-26,-0.0636320244395802,-0.0636320244395802,-0.0636320244395802,-0.0636320244395802,train
2000-07-26,0.0246631442824462,0.0246631442824462,0.0246631442824462,0.0246631442824462,train
2000-07-27,-0.1349479479235101,-0.1349479479235101,-0.1349479479235101,-0.1349479479235101,train
2000-07-27,-0.0123171645638592,-0.0123171645638592,-0.0123171645638592,-0.0123171645638592,train
2000-07-28,0.011164426684051,0.011164426684051,0.011164426684051,0.011164426684051,train
2000-07-28,-0.0246715378487997,-0.0246715378487997,-0.0246715378487997,-0.0246715378487997,train
2000-07-31,-0.0072975660826081,-0.0072975660826081,-0.0072975660826081,-0.0072975660826081,train
2000-07-31,0.0316823217214104,0.0316823217214104,0.0316823217214104,0.0316823217214104,train
2000-08-01,0.0116651047905789,0.0116651047905789,0.0116651047905789,0.0116651047905789,train
2000-08-01,-0.0218443658992958,-0.0218443658992958,-0.0218443658992958,-0.0218443658992958,train
2000-08-02,0.0095238815112552,0.0095238815112552,0.0095238815112552,0.0095238815112552,train
2000-08-02,0.008900385814803,0.008900385814803,0.008900385814803,0.008900385814803,train
