,lrd,lrg,type,epochs,ticker,hid_g,hid_d,RMSE,MAE,SR_w scaled,PnL_w,Close-to-Open SR_w,Open-to-Close SR_w,Corr,Pos mn,Neg mn,narrow dist,narrow means dist,RMSE val,MAE val,PnL_w val,SR_w scaled val,Corr val,Pos mn val,Neg mn val
0,1e-05,1e-05,ForGAN-FT-Matrix,500,EL,8,8,0.0137243727222085,0.010204946622252464,-0.8026833749718284,-2.6913710102877197,-0.8719005561953934,-0.35627876995711066,0.01239029820045961,0.0,1.0,False,False,0.01231993455439806,0.0091102235019207,-2.8705484665120724,-0.9781689511363978,-0.013095893666634854,0.0,1.0
