,lrd,lrg,type,epochs,ticker,hid_g,hid_d,RMSE,MAE,SR_w scaled,PnL_w,Close-to-Open SR_w,Open-to-Close SR_w,Corr,Pos mn,Neg mn,narrow dist,narrow means dist,RMSE val,MAE val,PnL_w val,SR_w scaled val,Corr val,Pos mn val,Neg mn val
0,1e-05,1e-05,ForGAN-FT-Matrix,500,AZO,8,8,0.015655821189284325,0.01241349522024393,-0.1550744892648236,-1.4587169017861872,-0.1584287302941251,-0.08950431528460394,0.024192185836004923,0.0,1.0,False,False,0.015802789479494095,0.012576209381222725,-7.274109382436201,-0.7360187117895501,0.0712531194893193,0.0,1.0
