,lrd,lrg,type,epochs,ticker,hid_g,hid_d,RMSE,MAE,SR_w scaled,PnL_w,Close-to-Open SR_w,Open-to-Close SR_w,Corr,Pos mn,Neg mn,narrow dist,narrow means dist,RMSE val,MAE val,PnL_w val,SR_w scaled val,Corr val,Pos mn val,Neg mn val
0,1e-05,1e-05,ForGAN-FFT-Conv,500,AMZN,8,8,0.01449261512607336,0.01176221203058958,0.19453910793376253,1.1389670153970228,-0.27517221135515096,0.46176402890732016,0.10160746161357112,0.0027573529411764708,0.9972426470588235,False,False,0.0135656064376235,0.011383870616555214,-3.1151227648086968,-0.6101723695121453,0.0015192463817539626,0.0027598896044158236,0.9972401103955841
