,lrd,lrg,type,epochs,ticker,hid_g,hid_d,RMSE,MAE,SR_w scaled,PnL_w,Close-to-Open SR_w,Open-to-Close SR_w,Corr,Pos mn,Neg mn,narrow dist,narrow means dist,RMSE val,MAE val,PnL_w val,SR_w scaled val,Corr val,Pos mn val,Neg mn val
0,1e-05,1e-05,ForGAN-F-SVD,500,EL,8,8,0.013352982699871063,0.00891863089054823,0.3335292562384139,2.0238365312380826,0.824447065437669,-0.11107282266293657,-0.008880712049355432,0.7950367647058824,0.20496323529411764,False,False,0.011124350130558014,0.007507912814617157,4.66488713124839,0.9713179015756995,0.028888617191627632,0.8371665133394665,0.16283348666053357
