,lrd,lrg,type,epochs,ticker,hid_g,hid_d,RMSE,MAE,SR_w scaled,PnL_w,Close-to-Open SR_w,Open-to-Close SR_w,Corr,Pos mn,Neg mn,narrow dist,narrow means dist,RMSE val,MAE val,PnL_w val,SR_w scaled val,Corr val,Pos mn val,Neg mn val
0,1e-05,1e-05,ForGAN-Conv-SVD,500,EL,8,8,0.012217534705996513,0.007953323423862457,-0.1806624117729489,-0.7321346798802123,-0.27078319365939607,-0.04282077941571162,0.021735192661864647,0.16176470588235295,0.8382352941176471,False,False,0.010404098778963089,0.0065309046767652035,-0.9418968660122343,-0.34719660564037275,0.025619842520005636,0.10763569457221711,0.8923643054277829
