,lrd,lrg,type,epochs,ticker,hid_g,hid_d,RMSE,MAE,SR_w scaled,PnL_w,Close-to-Open SR_w,Open-to-Close SR_w,Corr,Pos mn,Neg mn,narrow dist,narrow means dist,RMSE val,MAE val,PnL_w val,SR_w scaled val,Corr val,Pos mn val,Neg mn val
0,1e-05,1e-05,ForGAN-LS4,5,GS,5,5,0.22016368806362152,0.2186325639486313,-0.7721527871704259,-1.19309796606574,-0.2568136103137087,-0.7046068546546509,-0.00785179942739089,0.0,1.0,False,False,0.22047244012355804,0.2189462035894394,1.052163176718777,0.8203420554795569,-7.075660433119445e-05,0.0,1.0
