,lrd,lrg,type,epochs,ticker,hid_g,hid_d,RMSE,MAE,SR_w scaled,PnL_w,Close-to-Open SR_w,Open-to-Close SR_w,Corr,Pos mn,Neg mn,narrow dist,narrow means dist,RMSE val,MAE val,PnL_w val,SR_w scaled val,Corr val,Pos mn val,Neg mn val
0,1e-05,1e-05,ForGAN-SegRNN,500,AMZN,8,8,0.013473330065608025,0.010799053125083447,0.23996488472326383,0.7233843354179579,0.711467984248055,-0.2550733452077876,0.009083742828969125,0.9834558823529411,0.016544117647058824,False,False,0.013164634816348553,0.010875552892684937,1.5889634638201466,0.5692936183925728,-0.01550761883865507,0.984360625574977,0.015639374425023
