,lrd,lrg,type,epochs,ticker,hid_g,hid_d,RMSE,MAE,SR_w scaled,PnL_w,Close-to-Open SR_w,Open-to-Close SR_w,Corr,Pos mn,Neg mn,narrow dist,narrow means dist,RMSE val,MAE val,PnL_w val,SR_w scaled val,Corr val,Pos mn val,Neg mn val
0,1e-05,1e-05,ForGAN-SegRNN,500,GS,8,8,0.008347836323082447,0.005732313729822636,0.8108477141468459,1.964827560381416,1.3052569910779206,0.300998827637751,0.01918021456160846,0.7840073529411765,0.21599264705882354,False,False,0.007346238475292921,0.005375918000936508,-0.048878922207798964,-0.025132246983508952,0.041180730514088174,0.8859245630174793,0.1140754369825207
